"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
1012,"NCT00456716","Sorafenib in BAC or Never-Smokers With Lung Adenocarcinoma",,"Completed","No Results Available","Lung Cancer","Drug: sorafenib","Response rate|One-year survival|Median survival|Median progression-free survival|Toxicities","Swedish Medical Center|Bayer|Amgen","All","18 Years and older   (Adult, Older Adult)","Phase 2","5","Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CRC 0639","March 2007","December 2008","December 2008","April 5, 2007",,"March 4, 2010","Swedish Cancer Institute, Seattle, Washington, United States",,"https://ClinicalTrials.gov/show/NCT00456716"
1013,"NCT00445042","Safety and Toxicity Study of Sorafenib in Patients With Kidney Cancer",,"Completed","No Results Available","Carcinoma, Renal Cell","Drug: Sorafenib","Tumor progression rate by RECIST criteria|Overall response rate|Time to progression and overall survival","The Methodist Hospital System|Bayer|Amgen","All","18 Years and older   (Adult, Older Adult)","Phase 2","71","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","PAC IRB#03-0194-05|Sorafenib-RCC-01","November 2005","September 2008","October 2008","March 8, 2007",,"March 17, 2016","Methodist Hospital - Baylor College of Medicine, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT00445042"
1014,"NCT00443430","Trial of Early Aggressive Drug Therapy in Juvenile Idiopathic Arthritis",,"Completed","Has Results","Juvenile Chronic Polyarthritis|Juvenile Idiopathic Arthritis|Juvenile Rheumatoid Arthritis","Drug: methotrexate|Drug: methotrexate - etanercept - prednisolone arm","Proportion of Participants Who Attain Inactive Disease by 6 Months|Safety Profiles, Including the Number of Treatment-emergent, Serious, or Unexpected Adverse Events and Other Important Medical Events|Clinical Remission on Medication","Seattle Children's Hospital|National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)|Amgen","All","2 Years to 17 Years   (Child)","Phase 4","85","Other|NIH|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","R01AR049762|5R01AR049762-02","May 2007","October 2010","October 2010","March 6, 2007","May 31, 2013","May 31, 2013","Stanford University Medical Center, Palo Alto, California, United States|Rady Children's Hospital, San Diego, California, United States|University of California San Francisco Medical Center, San Francisco, California, United States|Children's Hospital of Boston, Boston, Massachusetts, United States|Hackensack University Medical Center, Hackensack, New Jersey, United States|Children's Hospital at Montefiore, Bronx, New York, United States|Schneider Children's Hospital, New Hyde Park, New York, United States|Duke University, Durham, North Carolina, United States|Cincinnati Children's Hospital Medical Center, Cincinnati, Ohio, United States|Cleveland Clinic Foundation, Cleveland, Ohio, United States|Children's Hospital of Columbus, Columbus, Ohio, United States|Oklahoma University Health Science Center, Oklahoma City, Oklahoma, United States|Texas Scottish Rite Hospital, Dallas, Texas, United States|University of Utah, Salt Lake City, Utah, United States|Seattle Children's Hospital and Regional Medical Center, Seattle, Washington, United States",,"https://ClinicalTrials.gov/show/NCT00443430"
1015,"NCT00418743","Second-line Treatment in Patients With Small Cell Lung Cancer (SCLC)",,"Unknown status","No Results Available","Small Cell Lung Cancer",,,"Groupe Francais De Pneumo-Cancerologie|Baxter Healthcare Corporation|Amgen","All","18 Years and older   (Adult, Older Adult)",,"138","Other|Industry","Observational","Observational Model: Case-Only|Time Perspective: Prospective","GFPC 05-01","December 2005",,"May 2010","January 5, 2007",,"March 9, 2010","Centre Hospitalier Universitaire, Angers, France|Site 05, Bastia, France|Site 22, Beauvais, France|Centre Hospitalier du Morvan, Brest, France|Centre François Baclesse, Caen, France|Site 43, Caen, France|Centre Hospitalier René Dubos, Cergy-pontoise, France|Site 33, Creteil, France|Site 07, Draguignan, France|Site 32, Elbeuf, France|Site 04, GAP, France|Centre Hospitalier Les Oudairies, La Roche Sur Yon, France|Hospital du Cluzeau, Limoges, France|Centre Hospitalier Régional, Longjumeau, France|Centre Hospitalier Lyon Sud, Lyon, France|Site 25, Mantes La Jolie, France|Site 06, Marseille, France|Site 27, Martigues, France|Site 01, Meaux, France|Hospital Saint Antoine, Paris, France|Site 17, Rouen, France|Hôpital Yves Le Foll, Saint Brieuc, France|Site 14, Toulon, France|Site 11, Villefranche Sur Saone, France",,"https://ClinicalTrials.gov/show/NCT00418743"
1016,"NCT00314977","Sequential vs Upfront Intensified Neoadjuvant Chemotherapy in Patients With Large Resectable or Locally Advanced Breast Cancer.","INTENS","Completed","No Results Available","Breast Cancer","Drug: Doxorubicin|Drug: Cyclophosphamide|Drug: Docetaxel","The pathologic complete response rate to neoadjuvant chemotherapy.|The delivered chemotherapy dose and dose-intensity of both chemotherapy regimens|The tolerability (grade 3/4 CTC toxicities) of both chemotherapy regimens.|The clinical responses of neoadjuvant chemotherapy correlated to pathological responses after neoadjuvant chemotherapy.|The value of breast MRI in evaluating response to neoadjuvant chemotherapy as compared to clinical palpation, ultrasound techniques and histo-pathological outcome.|The false-negative rate of the sentinel node biopsy after neoadjuvant chemotherapy.|The disease-free and overall survival after 3 and 5 years follow-up.|The relation between pCR and DFS/OS.|The feasibility of the criteria for reporting pathological tumour response in surgical breast and axillary node resection specimens.|The prognostic and predictive value of tumour- and molecular markers, including ER, PgR, c-erbB2, microarray and other tumour characteristic analyses.","Radboud University|Sanofi|Amgen","Female","18 Years to 70 Years   (Adult, Older Adult)","Phase 3","200","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","IKO 2005-01 / BOOG 2007-02","February 2006","April 2009",,"April 17, 2006",,"March 18, 2010","Onze Lieve Vrouwe Gasthuis, Amsterdam, Netherlands|Rijnstate Ziekenhuis, Arnhem, Netherlands|Jeroen Bosch Ziekenhuis, Den Bosch, Netherlands|HAGA Ziekenhuis, Den Haag, Netherlands|Deventer Ziekenhuis, Deventer, Netherlands|Slingeland Hospital, Doetinchem, Netherlands|Catharina Ziekenhuis, Eindhoven, Netherlands|St. Anna Hospital, Geldrop, Netherlands|St. Jansdal Ziekenhuis, Harderwijk, Netherlands|Atrium Medisch Centrum, Heerlen, Netherlands|Elkerliek Ziekenhuis, Helmond, Netherlands|Spaarne Ziekenhuis, Hoofddorp, Netherlands|Leids Universitair Medisch Centrum (LUMC), Leiden, Netherlands|Academical Hospital Maastricht (AZM), Maastricht, Netherlands|St. Antonius Hospital, Nieuwegein, Netherlands|Canisius Wilhelmina Ziekenhuis, Nijmegen, Netherlands|Radboud University Medical Centre, Nijmegen, Netherlands|Waterland Hospital, Purmerend, Netherlands|Maasland Hospital, Sittard, Netherlands|St. Elisabeth Ziekenhuis, Tilburg, Netherlands|Mesos Medisch Centrum, Utrecht, Netherlands|UMC Utrecht, Utrecht, Netherlands|Maxima Medisch Centrum, Veldhoven, Netherlands|Zaans Medical Centre, Zaandam, Netherlands",,"https://ClinicalTrials.gov/show/NCT00314977"
1017,"NCT00280787","Induction Chemotherapy Using Paclitaxel, Carboplatin, CPT-11 With Pegfilgrastim",,"Completed","No Results Available","Non Small Cell Lung Cancer","Drug: Paclitaxel|Drug: Carboplatin|Drug: CPT-11|Drug: Pegfilgrastim|Radiation: Conformal radiotherapy","Number of subjects experiencing toxicity|Efficacy of 2 cycles of induction paclitaxel/carboplatin/irinotecan|Progression Free Survival","UNC Lineberger Comprehensive Cancer Center|AstraZeneca|Amgen","All","18 Years and older   (Adult, Older Adult)","Phase 2","24","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","LCCC 0215","November 2003","January 2006","October 2010","January 23, 2006",,"February 5, 2013","University of North Carolina Lineberger Comprehensive Cancer Center, Chapel Hill, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT00280787"
1018,"NCT00240097","Study of Sequential Topoisomerase, Irinotecan/Oxaliplatin - Etoposide /Carboplatin in Extensive Small Cell Lung Cancer (SCLC)",,"Completed","Has Results","Non-Small Cell Lung Cancer","Drug: Intervention A: Irinotecan; Oxaliplatin; Neulasta|Drug: Intervention B: Etoposide; Carboplatin; Neulasta","Objective Response Rate (Part I)|Response Rate After Relapse|Progression Free Survival (Part I)|Overall Survival (Part I)","University of Alabama at Birmingham|Sanofi-Synthelabo|Amgen","All","19 Years to 80 Years   (Adult, Older Adult)","Phase 2","30","Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","F041222002|UAB 0421","June 2005","June 2010","June 2010","October 17, 2005","November 27, 2014","November 27, 2014","University of Alabama at Birmingham, Birmingham, Alabama, United States",,"https://ClinicalTrials.gov/show/NCT00240097"
1019,"NCT00193479","Combination Chemotherapy and Rituximab With Pegfilgrastim Followed by Rituximab, in Large B-Cell Non-Hodgkin's Lymphoma",,"Completed","Has Results","Non-Hodgkins Lymphoma","Drug: Cyclophosphamide|Drug: Mitoxantrone|Drug: Vincristine|Drug: Prednisone|Drug: Rituximab","Overall Response Rate (ORR), the Percentage of Patients Who Experience an Objective Benefit From Treatment","SCRI Development Innovations, LLC|Genentech, Inc.|Amgen","All","18 Years and older   (Adult, Older Adult)","Phase 2","51","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SCRI LYM 28","April 2003","July 2008","February 2010","September 19, 2005","February 21, 2014","February 21, 2014","Florida Cancer Specialists, Fort Myers, Florida, United States|Tennessee Oncology, Nashville, Tennessee, United States",,"https://ClinicalTrials.gov/show/NCT00193479"
1020,"NCT00189670","Randomized Phase II Trial of Dose Dense Docetaxel in N+ Breast Cancer",,"Completed","No Results Available","Node Positive Breast Cancer","Procedure: 6 TEC q 3 weeks|Procedure: 4 EC q 2 weeks followed by 4 TXT q 2 weeks|Procedure: 4 TXT q 2 weeks followed by 4 EC q 2 weeks",,"Association Européenne de Recherche en Oncologie|Aventis Pharmaceuticals|Amgen","Female","18 Years and older   (Adult, Older Adult)","Phase 2",,"Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AERO-B03",,,,"September 19, 2005",,"September 19, 2005",,,"https://ClinicalTrials.gov/show/NCT00189670"
1021,"NCT00140244","Randomized, Placebo-Controlled Study of Leptin for the Treatment of HIV Lipodystrophy and Metabolic Syndrome",,"Completed","Has Results","HAART-induced Lipodystrophy and Metabolic Syndrome","Drug: r-metHuLeptin|Drug: Placebo","Serum Lipid Levels|Insulin Resistance (as Assessed by HOMA-IR)|Glycemia (as Assessed by Fasting Glucose)|Low Density Lipoprotein (LDL) Cholesterol Levels|Free Fatty Acid (FFA) Levels|Blood Pressure|Fibrinogen|Insulin Levels|Lean Body Mass|Viral Load|CD4+ Lymphocytes|Interleukin-6 (IL-6) Levels|Hepatic Fat Content","Beth Israel Deaconess Medical Center|National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)|Amgen","All","18 Years and older   (Adult, Older Adult)","Phase 2","7","Other|NIH|Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","2001P000484|R01DK058785","December 2001","June 2011","June 2011","September 1, 2005","April 6, 2017","May 11, 2017","Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States",,"https://ClinicalTrials.gov/show/NCT00140244"
1022,"NCT00001059","Comparison of Liposomal Doxorubicin Used Alone or in Combination With Bleomycin Plus Vincristine in the Treatment of Kaposi's Sarcoma in Patients With AIDS",,"Completed","No Results Available","Sarcoma, Kaposi|HIV Infections","Drug: Doxorubicin hydrochloride (liposomal)|Drug: Filgrastim|Drug: Bleomycin sulfate|Drug: Vincristine sulfate",,"National Institute of Allergy and Infectious Diseases (NIAID)|Sequus Pharmaceuticals|Amgen","All","18 Years and older   (Adult, Older Adult)","Phase 2","120","NIH|Industry","Interventional","Primary Purpose: Treatment","ACTG 286|11262",,,"August 1998","August 31, 2001",,"April 17, 2012","Alabama Therapeutics CRS, Birmingham, Alabama, United States|USC CRS, Los Angeles, California, United States|UCLA CARE Center CRS, Los Angeles, California, United States|Ucsf Aids Crs, San Francisco, California, United States|University of Colorado Hospital CRS, Aurora, Colorado, United States|Univ. of Miami AIDS CRS, Miami, Florida, United States|Queens Med. Ctr., Honolulu, Hawaii, United States|Univ. of Hawaii at Manoa, Leahi Hosp., Honolulu, Hawaii, United States|Northwestern University CRS, Chicago, Illinois, United States|Rush Univ. Med. Ctr. ACTG CRS, Chicago, Illinois, United States|Indiana Univ. School of Medicine, Infectious Disease Research Clinic, Indianapolis, Indiana, United States|Bmc Actg Crs, Boston, Massachusetts, United States|Beth Israel Deaconess - East Campus A0102 CRS, Boston, Massachusetts, United States|Massachusetts General Hospital ACTG CRS, Boston, Massachusetts, United States|Washington U CRS, St. Louis, Missouri, United States|SUNY - Buffalo, Erie County Medical Ctr., Buffalo, New York, United States|Memorial Sloan-Kettering Cancer Ctr., New York, New York, United States",,"https://ClinicalTrials.gov/show/NCT00001059"
