"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
1875,"NCT02795156","Study Assessing Activity of Molecularly Matched Targeted Therapies in Select Tumor Types Based on Genomic Alterations",,"Recruiting","No Results Available","Non-small Cell Lung Carcinoma|Urothelial Carcinoma|Gastrointestinal Carcinoma, Non-colon|Upper Aerodigestive Tract Carcinoma","Drug: afatinib|Drug: regorafenib|Drug: Cabozantinib","Overall response rate (ORR)|Clinical benefit rate|Time to treatment failure|Progression-free survival","SCRI Development Innovations, LLC|Foundation Medicine|Boehringer Ingelheim|Bayer|Exelixis","All","18 Years and older   (Adult, Older Adult)","Phase 2","160","Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SCRI PRO 10","September 28, 2016","December 1, 2020","December 30, 2020","June 9, 2016",,"September 17, 2019","Sarah Cannon Research Institute at HealthOne, Denver, Colorado, United States|Florida Cancer Specialists - South, Fort Myers, Florida, United States|Florida Cancer Specialists - North, Saint Petersburg, Florida, United States|Florida Cancer Specialists - East, West Palm Beach, Florida, United States|Research Medical Center - HCA Midwest, Kansas City, Missouri, United States|Tennesse Oncology, Chattanooga, Tennessee, United States|Tennessee Oncology, Nashville, Tennessee, United States|Medical College of Wisconsin, Milwaukee, Wisconsin, United States",,"https://ClinicalTrials.gov/show/NCT02795156"
1876,"NCT02269098","The Synergy to Control Emergency Department Hyperglycemia Program for Type 2 Diabetes","STEP-DM","Completed","Has Results","Diabetes Mellitus, Type 2|Medication Adherence|HYPERGLYCEMIA","Other: Diabetes medication management","Hemoglobin A1C at 4 Weeks|Medication Adherence|Blood Glucose < 180mg/dL|Hypoglycemia","Medstar Health Research Institute|American Diabetes Association|Sanofi|Bayer|Washington Hospital Center","All","18 Years and older   (Adult, Older Adult)","Not Applicable","101","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Health Services Research","2011-010","February 2012","September 2013","December 2013","October 20, 2014","January 9, 2017","January 9, 2017","MedStar Washington Hospital Center, Washington, District of Columbia, United States",,"https://ClinicalTrials.gov/show/NCT02269098"
1877,"NCT01675076","Strategy of Continued Versus Interrupted Novel Oral Anti-coagulant at Time of Device Surgery in Patients With Moderate to High Risk of Arterial Thromboembolic Events","BRUISECONTROL2","Completed","No Results Available","Hematoma","Drug: Dabigatran|Drug: Rivaroxaban|Drug: Apixaban","Clinically significant hematoma|Composite of major peri-operative bleeding events and thrombo-embolic events","Ottawa Heart Institute Research Corporation|Boehringer Ingelheim|Heart and Stroke Foundation of Canada|Bayer|Bristol-Myers Squibb","All","18 Years and older   (Adult, Older Adult)","Phase 3","663","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","UOHI-05","January 2013","October 2017","May 2018","August 29, 2012",,"October 7, 2019","Foothills Medical Centre, Calgary, Alberta, Canada|University of Alberta-ECAT Group, Edmonton, Alberta, Canada|Victoria Cardiac Arrhythmia Trials Inc., Victoria, British Columbia, Canada|Hamilton Health Sciences General Campus, Hamilton, Ontario, Canada|Southlake Regional Health Centre, Newmarket, Ontario, Canada|University of Ottawa Heart Institute, Ottawa, Ontario, Canada|Rouge Valley Health System-Centenary Campus, Toronto, Ontario, Canada|Humber River Hospital, Toronto, Ontario, Canada|Montreal Heart Institute, Montreal, Quebec, Canada|Centre Hospitalier de l'Universite de Montreal (CHUM), Hotel Dieu, Montreal, Quebec, Canada|McGill University Health Centre/Montreal General Hospital, Montreal, Quebec, Canada|Hopital Sacre-Coeur, Montreal, Quebec, Canada|Centre Hospitalier Universitaire de Sherbrooke-Hopital Fleurimont, Sherbrooke, Quebec, Canada|Institut Universitaire de Cardiologie et de Pneumologie de Quebec, Quebec, Canada|Galilee Medical Center, Nahariya, Israel",,"https://ClinicalTrials.gov/show/NCT01675076"
1878,"NCT02695810","The PRE-D Trial: Effect of Dapagliflozin, Metformin and Physical Activity in Pre-diabetes",,"Completed","No Results Available","Prediabetic State|Obesity","Drug: Dapagliflozin|Drug: Metformin|Behavioral: Exercise","Mean amplitude of glycaemic excursions (MAGE) as assessed by continuous glucose monitoring|Intra-day glycaemic variability as assessed by continuous overall net glycaemic action (CONGA)|Daily time spent above different glucose concentrations ( e.g. >6.1 mmol/L, >7.0 mmol/L, >7.8 mmol/L, and >11.1 mmol/L)|HbA1c|Glucose concentrations during OGTT|Insulin secretion as assessed by the insulinogenic index|Insulin sensitivity as assessed by the insulin sensitivity index|Body weight (kg)|Body fat (%) as assessed by DEXA scan|Cardiorespiratory fitness as assessed by maximal oxygen uptake (VO2 max)|Respiratory exchange ratio (RER) as assessed by indirect calorimetry|Basal metabolic rate (BMR) as assessed by indirect calorimetry|Time spent sedentary and in moderate-to-vigorous physical activity intensity as assessed by accelerometer|Systolic and diastolic blood pressure|Plasma lipids|Number of self-reported adverse events and side effects|Self-rated health and quality of life as assessed by questionnaire|Sleep habits as assessed by questionnaire|Dietary intake as assessed by a food diary|Adherence to the different interventions as assessed by number of tablets returned or number of training passes completed|Responsiveness to interventions in individuals with different glucose tolerance status (impaired fasting glycaemia vs. impaired glucose tolerance)","Steno Diabetes Center Copenhagen|The Novo Nordic Foundation|Rigshospitalet, Denmark|AstraZeneca|Bayer","All","30 Years to 70 Years   (Adult, Older Adult)","Phase 2","120","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Prevention","2015-001552-30","February 24, 2016","September 20, 2018","January 13, 2019","March 1, 2016",,"October 7, 2019","Steno Diabetes Center A/S, Gentofte, Denmark",,"https://ClinicalTrials.gov/show/NCT02695810"
1879,"NCT02546622","ATHN 2: Factor Switching Study",,"Recruiting","No Results Available","Hemophilia","Biological: Factor VIII Replacement Products for Hemophilia which were FDA approved after January 1, 2013|Biological: Factor IX Replacement Products for Hemophilia which were FDA approved after January 1, 2013","Inhibitor Development|Prevalence of risk factors for inhibitor development|Targeted post-marketing approval safety and efficacy data|Platform for additional substudies","American Thrombosis and Hemostasis Network|Shire|CSL Behring|Bioverativ Therapeutics Inc.|Bayer","All","Child, Adult, Older Adult",,"600","Other|Industry","Observational","Observational Model: Cohort|Time Perspective: Other","ATHN 2","September 2015","August 2021","January 2022","September 11, 2015",,"August 7, 2019","University of California San Diego (UCSD), San Diego, California, United States|University of Colorado Denver Hemophilia and Thrombosis Center, Aurora, Colorado, United States|Yale Hemophilia Treatment Center, New Haven, Connecticut, United States|Children's National Medical Center, Washington, District of Columbia, United States|Johns Hopkins All Children's Hospital, Saint Petersburg, Florida, United States|St. Joseph's Children's Hospital, Tampa, Florida, United States|Children's Healthcare of Atlanta/Emory, Atlanta, Georgia, United States|Bleeding and Clotting Disorders Institute, Peoria, Illinois, United States|Indiana Hemophilia and Thrombosis Center (IHTC), Indianapolis, Indiana, United States|Louisiana Center for Bleeding and Clotting Disorders, New Orleans, Louisiana, United States|Maine Hemophilia and Thrombosis Center, Scarborough, Maine, United States|Johns Hopkins University Medical Center, Baltimore, Maryland, United States|Boston Hemophilia Center at Children's Hospital of Boston, Boston, Massachusetts, United States|University of Michigan Hemophilia and Coagulation Disorders Program, Ann Arbor, Michigan, United States|Michigan State University Center for Bleeding and Clotting Disorders, East Lansing, Michigan, United States|Children's Mercy Hospital, Kansas City, Missouri, United States|Dartmouth-Hitchcock Comprehensive Hemophilia and Thrombosis Center, Lebanon, New Hampshire, United States|Weill Cornell Medicine, New York, New York, United States|Mary M. Gooley Hemophilia Center, Rochester, New York, United States|Oregon Health and Science University, Portland, Oregon, United States|Children's Hospital of Philadelphia (CHOP), Philadelphia, Pennsylvania, United States|Pennsylvania Comprehensive Hemophilia and Thrombophilia Program / Hospital of the University of Pennsylvania, Philadelphia, Pennsylvania, United States|The Hemophilia Center of Western Pennsylvania, Pittsburgh, Pennsylvania, United States|St Jude Children's Research Hospital, Memphis, Tennessee, United States|UTSW Medical Center at Dallas/Children's Medical Center, Dallas, Texas, United States|Washington Center for Bleeding Disorders Bloodworks Northwest d/b/a Puget Sound Blood Center, Seattle, Washington, United States|Blood Center of Wisconsin, Milwaukee, Wisconsin, United States",,"https://ClinicalTrials.gov/show/NCT02546622"
1880,"NCT02082548","Clinical Trial to Improve Treatment With Blood Thinners in Patients With Atrial Fibrillation","IMPACT-AF","Completed","No Results Available","Atrial Fibrillation","Other: Educational Intervention","Change in proportion of patients taking oral anticoagulants|Change in proportion of patients able to continue anticoagulation|Change in proportion of patients who are not on anticoagulation at baseline and are on anticoagulation|Death, total|Stroke, hemorrhagic and non-hemorrhagic|Major and non-major clinically relevant bleeding","Duke University|Bristol-Myers Squibb|Daiichi Sankyo, Inc.|Boehringer Ingelheim|Bayer","All","18 Years and older   (Adult, Older Adult)","Not Applicable","2374","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","Pro00049709","June 2014","May 9, 2017","May 9, 2017","March 10, 2014",,"November 13, 2017","INECO Neurosciencias Orono, Rosario, Santa Fe, Argentina|Federal University of Sao Paulo, Sao Paulo, Brazil|Peking University First Hospital, Beijing, China|St Johns Medical College, Bangalore, India|University of Medicina and Pharmacy Carol Davila, Bucharest, Romania",,"https://ClinicalTrials.gov/show/NCT02082548"
1881,"NCT00135226","ASCEND: A Study of Cardiovascular Events iN Diabetes",,"Active, not recruiting","Has Results","Diabetes Mellitus","Drug: Aspirin|Drug: Omega-3 Ethyl Esters|Drug: Placebo Aspirin|Drug: Placebo Omega-3 Ethyl Esters","Number of Participants With First Occurrence of Any Serious Vascular Event (SVE)|Number of Participants With First Occurrence of Any Major Bleed (Aspirin Comparison Only)|Number of Participants With Combined End-point of Serious Vascular Events (SVEs) or Revascularizations|Number of Participants With Any Incident Gastrointestinal (GI) Tract Cancer (Aspirin Comparison Only)","University of Oxford|British Heart Foundation|Bayer|EPD Solutions, A Philips Company|Medical Research Council","All","40 Years and older   (Adult, Older Adult)","Phase 4","15480","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Factorial Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Prevention","CTSUASCEND1|60635500","March 2005","March 12, 2018","July 31, 2037","August 25, 2005","April 26, 2019","April 26, 2019","Clinical Trial Service Unit, University of Oxford, Oxford, United Kingdom","""Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/26/NCT00135226/SAP_000.pdf|""Study Protocol and Informed Consent Form"", https://ClinicalTrials.gov/ProvidedDocs/26/NCT00135226/Prot_ICF_001.pdf","https://ClinicalTrials.gov/show/NCT00135226"
1882,"NCT01927367","Integrated Management Program Advancing Community Treatment of Atrial Fibrillation","IMPACT-AF","Completed","No Results Available","Atrial Fibrillation","Other: Clinical Decision Support System for AF","Cardiovascular Hospitalization and AF-related Emergency Department Visits|Clinical|Process of Care|Health related quality of life|Costs|Cost Effectiveness","Jafna L Cox|McMaster University|Population Health Research Institute|St. Joseph's Healthcare Hamilton|Bayer|Nova Scotia Health Authority","All","18 Years and older   (Adult, Older Adult)","Not Applicable","1145","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Health Services Research","IMPACT-AF-2013","September 2013","November 2018","November 2018","August 22, 2013",,"February 5, 2019","Capital District Health Authority, Halifax, Nova Scotia, Canada|St. Joseph's Healthcare Hamilton, Hamilton, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT01927367"
1883,"NCT00634634","Phase I/II Trial of Letrozole and Sorafenib in Post-Menopausal Hormone-Receptor + Breast Cancer",,"Active, not recruiting","No Results Available","Metastatic Breast Cancer","Drug: Sorafenib|Drug: Letrozole","find phase II dose of study drugs in pts w/hormone receptor-positive locally advanced or metastatic breast ca. find clinical benefit rate (pts who achieve a CR, PR, or SD in the first-line trt of postmenopausal pts.|time to progression/survival. Assess safety/tolerability. Evaluate growth factor pathways in tumor samples before/after trt. Evaluate change in circulating tumor cells before/after trt. Evaluate change in blood flow before/after treatment","Rutgers, The State University of New Jersey|Rutgers Cancer Institute of New Jersey|National Cancer Institute (NCI)|Bayer|Novartis Pharmaceuticals","Female","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","54","Other|NIH|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","040706|NJ 1107|0220070284|NCI-2012-00525","August 11, 2008","May 2021","May 2021","March 13, 2008",,"September 12, 2019","Georgetown University Hospital, Washington, District of Columbia, United States|Emory University, Atlanta, Georgia, United States|Rutgers Cancer Institute of New Jersey, New Brunswick, New Jersey, United States|Cooper Hospital/University Medical Center, Voorhees, New Jersey, United States",,"https://ClinicalTrials.gov/show/NCT00634634"
1884,"NCT01136005","Bepanthen Versus Cetomacrogol in Epidermal Growth Factor Receptor Inhibitors (EGFRI)","BeCet","Completed","No Results Available","Cancer|Skin Rash","Other: dexpanthenol 5% cream|Other: Cetomacrogol cream","grade 2 or more papulopustular eruption|impact of papulopustular eruptions on HRQoL|patient tolerability and satisfaction of study cream|effectiveness of study cream on the adherence|other dermatological side effects","Impaqtt Foundation|CB Boers ORG|Memorial Sloan Kettering Cancer Center|Leiden University Medical Center|Bayer","All","18 Years and older   (Adult, Older Adult)","Phase 3","160","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Prevention","Impaqtt-001|M010-025","September 2010","December 2016","March 2017","June 3, 2010",,"November 13, 2017","Medisch Centrum Alkmaar, Alkmaar, Netherlands|Deventer ziekenhuis, Deventer, Netherlands|Admiraal de Ruyter Hospital, Goes, Netherlands|Leiden University Medical Centre, Leiden, Netherlands|Waterland Hospital, Purmerend, Netherlands|Zaans Medisch Centrum, Zaandam, Netherlands",,"https://ClinicalTrials.gov/show/NCT01136005"
1885,"NCT01054105","Effect of BMPR-2 Gene Mutations on Hemodynamic Response by Iloprost Inhalation in Pulmonary Arterial Hypertension","PILGRIM","Completed","No Results Available","Pulmonary Arterial Hypertension","Drug: Iloprost","Cardiopulmonary exercise test parameters|Major cardiovascular Events (cardiovascular mortality, all cause mortality, hospitalization)|Six-minutes walking test|WHO/NYHA class|Echo parameters|NT-proBNP","Gachon University Gil Medical Center|Seoul National University Hospital|Seoul National University Bundang Hospital|The Catholic University of Korea|Bayer","All","20 Years to 80 Years   (Adult, Older Adult)",,"73","Other|Industry","Observational","Observational Model: Case-Control|Time Perspective: Prospective","WJC-IIT-1001|GIRBA 2278","October 2010","December 25, 2018","December 25, 2018","January 22, 2010",,"December 27, 2018","Soonchunhyang University Bucheon Hospital, Bucheon, Korea, Republic of|Gachon University Gil Hospital, Incheon, Korea, Republic of|Seoul National University Bundang Hospital, Seongnam, Korea, Republic of|Catholic University Seoul Saint Mary's Hospital, Seoul, Korea, Republic of|Seoul National University Hospital, Seoul, Korea, Republic of|Sungkyunkwan University Seoul Samsung Hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT01054105"
1886,"NCT00455897","CHOP-Rituximab Augmented With GM-CSF in Patients With Previously Untreated Diffuse Large B Cell Non-Hodgkin's Lymphoma",,"Terminated","No Results Available","Lymphoma, Non-Hodgkin|Lymphoma, B-Cell|Lymphoma, Diffuse","Drug: GM-CSF|Drug: CHOP|Drug: Rituximab","To determine the safety of GM-CSF when administered in combination with CHOP-R to patients with previously untreated diffuse large B cell non-Hodgkin's lymphoma.|To assess the response rate, 2-year event-free survival and overall survival with CM-CSF and CHOP-R in this patient population|to analyze the biologic activity of GM-CSF at this dosing schedule and timing.","Massachusetts General Hospital|Beth Israel Deaconess Medical Center|Brigham and Women's Hospital|Dana-Farber Cancer Institute|Bayer","All","18 Years and older   (Adult, Older Adult)","Phase 2","3","Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","05-342","December 2006","November 2007","July 2011","April 4, 2007",,"January 18, 2018","Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States|Dana-Farber Cancer Institute, Boston, Massachusetts, United States|Massachusetts General Hospital, Boston, Massachusetts, United States",,"https://ClinicalTrials.gov/show/NCT00455897"
1887,"NCT00434460","Study of Knowledge Translation of Clinical Practice Guidelines for Ventilator Associated Pneumonia","ABATEVAP","Completed","No Results Available","Ventilator Associated Pneumonia","Behavioral: Education",,"Canadian Critical Care Trials Group|Kingston Health Sciences Centre|Canadian Institutes of Health Research (CIHR)|AstraZeneca|Bayer","All","17 Years and older   (Child, Adult, Older Adult)",,"1320","Other|Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","ABATE VAP","April 2007",,"July 2010","February 13, 2007",,"September 1, 2010","Geisinger Health Centre, Temple University, Danville, Pennsylvania, United States|Royal Columbian Hospital, University of British Columbia, New Westminister, British Columbia, Canada|St. Paul Hospital, University of British Columbia, Vancouver, British Columbia, Canada|Vancouver Island Health Research Centre, Victoria, British Columbia, Canada|St. Joseph's Healthcare, McMaster University, Hamilton, Ontario, Canada|Kingston General Hospital, Queen's University, Kingston, Ontario, Canada|The Ottawa Hospital, University of Ottawa, Ottawa, Ontario, Canada|Thunder Bay Regional Health Sciences Centre, Thunder Bay, Ontario, Canada|Sunnybrook Health Sciences Centre, University of Toronto, Toronto, Ontario, Canada|William Osler Health Centre, Toronto, Ontario, Canada|Hotel Dieu Grace Hospital, Windsor, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT00434460"
1888,"NCT02387229","Blinded Randomized Trial of Anticoagulation to Prevent Ischemic Stroke and Neurocognitive Impairment in AF","BRAIN-AF","Recruiting","No Results Available","ATRIAL FIBRILLATION","Drug: Rivaroxaban|Other: standard of care","Composite endpoint of stroke, TIA and neurocognitive decline|Death (total and cardiovascular)|Composite including stroke/transient ischemic attack (TIA) and systemic embolic events|Neurocognitive decline|Hospitalization for cardiovascular (myocardial infarction, heart failure, AF, stroke or unstable angina or other cardiovascular events) or bleeding event","Montreal Heart Institute|Canadian Stroke Prevention Intervention Network|The Montreal Health Innovations Coordinating Center (MHICC)|Bayer Healthcare Pharmaceuticals, Inc./Bayer Schering Pharma|Montreal Heart Institute Foundation","All","30 Years to 62 Years   (Adult)","Phase 3","3250","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Prevention","BRAIN-001","March 2015","February 2022","February 2022","March 12, 2015",,"August 9, 2019","Montreal Heart Institute, Montreal, Quebec, Canada",,"https://ClinicalTrials.gov/show/NCT02387229"
1889,"NCT00864383","Controlled Comparison of Two Moxifloxacin Containing Treatment Shortening Regimens in Pulmonary Tuberculosis","REMoxTB","Completed","Has Results","Pulmonary Tuberculosis","Drug: Moxifloxacin, Ethambutol, Isoniazid, Pyrazinamide & Rifampicin","Combined Failure of Bacteriological Cure and Relapse Within One Year of Completion of Therapy as Defined by Culture Using Solid Media (Lowenstein-Jensen - LJ).|Number of Patients With Grade 3 or 4 Adverse Events (Using a Modified Division of Acquired Immunodeficiency Syndrome National Institute of Allergy and Infectious Diseases [DAIDS] Scale of Adverse Event Reporting)|Combined Failure of Bacteriological Cure and Relapse as Defined by Culture Using Liquid Media (Mycobacteria Growth Indicator Tube-MGIT).|Number of Patients Who Are Culture Negative (Solid LJ Culture)|Number of Patients Who Are Culture Negative (Liquid MGIT Culture)|Time to First Culture Negative Sputum Sample (LJ Solid Media)|Time to First Culture Negative Sputum Sample (MGIT Liquid Media)|Sensitivity Analysis Assuming All Losses to Follow-up and Non-tuberculous Deaths Have an Unfavorable Outcome Using Solid (L-J) Media.|Sensitivity Analyses Assuming All Losses to Follow-up and Non-tuberculous Deaths Have a Favourable Outcome Using Solid (L-J) Media.","Global Alliance for TB Drug Development|European and Developing Countries Clinical Trials Partnership (EDCTP)|University College, London|Bayer Healthcare Pharmaceuticals, Inc./Bayer Schering Pharma|Sanofi","All","18 Years and older   (Adult, Older Adult)","Phase 3","1931","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","REMoxTB|ISRCTN85595810","January 2008","October 2013","February 2014","March 18, 2009","May 25, 2015","March 21, 2017","Beijing Tuberculosis and Thoracic Tumor Research Institute, Beijing, China|Shanghai Pulmonary Hospital, Shanghai, China|TB Institute, Tianjin, China|Nirmal Kumar Jain, Jaipur, Rajasthan, India|Mahatma Gandhi Medical College& Hospital, Jaipur, Rajsthan, India|Ram-Tej Hospital,, Agra, Uttar Pradesh, India|Siddharth Nursing Home,, Agra, Uttar pradesh, India|Rajul Nursing Home, Aligarh, Uttar Pradesh, India|Varshneya Chest Clinic & Eye Care Centre, Aligarh, Uttar Pradesh, India|Dr. Neeraj Gupta Clinic, Firozabad, Uttar Pradesh, India|S.P.S Chauhan Clinic, Firozabad, Uttar Pradesh, India|Dr. R. K. Garg's Clinic,, Gaziabad, Uttar Pradesh, India|Indra Nursing Home and Maternity Centre, Ghaziabad, Uttar Pradesh, India|Dr. AK Singh Clinic, Kanpur, Uttar Pradesh, India|Dr. S. K. Katiyar, Swaroop Nagar,, Kanpur, Uttar Pradesh, India|Guru Tej Bahadur Hospital, Kanpur, Uttar Pradesh, India|Dr. Komal Gupta, Lucknow, Uttar Pradesh, India|New City Hospital and Trauma Centre,, Lucknow, Uttar Pradesh, India|Surya Chest Foundation,, Lucknow, Uttar Pradesh, India|Surya Kant Clinic, Lucknow, Uttar Pradesh, India|Dr. Mahip Saluja Clinic, U.P., Meerut,, Uttar Pradesh, India|Arya Chest Clinic, UP,India, Meerut, Uttar Pradesh, India|Dr. S. P. Sondhi Clinic,, Meerut, Uttar Pradesh, India|Sri Ram Plaza, Meerut, Uttar Pradesh, India|Jigyasa Medical Center, Moradabad, Uttar Pradesh, India|Saanvi MultiSpeciality Clinic,, Moradabad, Uttar Pradesh, India|A-One Hospital, Delhi, India|Dr. D.K. Chauhan, New Delhi, India|Centre for advanced lung and sleep disorders, New Delhi, India|Dr. Mittal's clinic, New Delhi, India|Diligent Hospital, New Delhi, India|Ish Medical Centre and Respiratory Lab,, New Delhi, India|Smt Prakash Devi Memorial Medical Centre,, New Delhi, India|Centre for Respiratory Disease Research at KEMRI, Nairobi, Kenya|Institute of Respiratory Medicine (IPR) Jalan Pahang, Kuala Lumpur, Malaysia|Hospital General de Occidente de la secretaria, Guadalajara, Seattle, Mexico|Madibeng centre for Research, 40 Pienaar Street,, Madibeng, Brits, South Africa|Clinical HIV Research Unit (CHRU), Johannesburg, Westdene, South Africa|Centre for TB Research and Innovation, University of Cape Town Lung Institute, Cape Town, South Africa|Tiervlei Trial Center and University of Stellenbosch, Cape Town, South Africa|Unit for Clinical & Biomedical TB Research, MRC Durban, Durban, South Africa|NIMR Mbeya Medical Research Programme, Mbeya, Tanzania|Kilimanjaro Christian Medical Centre, Moshi, Tanzania|Srinagarind Hospital, Division of Pulmonary Medicine, Khon Kaen University, Khon Kaen, Mueang, Thailand|Chest Disease Institute (CDI), Ministry of Public,, Nonthaburi, Mueang, Thailand|Rajavithi Hospital, Division Of Pulmonary Medicine, Bangkok, Phayathai, Thailand|University Teaching Hospital, Lusaka, Zambia",,"https://ClinicalTrials.gov/show/NCT00864383"
1890,"NCT02334852","Registry of Atrial Fibrillation and Embolic Risk in Mexico","CARMEN-AF","Completed","No Results Available","Atrial Fibrillation",,"Oral anticoagulation","Registro de Fibrilación Auricular y Riesgo Embólico en México|Bayer|Boehringer Ingelheim|Bristol-Myers Squibb|Pfizer|Medicaweb, S.A.C.V.","All","18 Years and older   (Adult, Older Adult)",,"1200","Other|Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","CARMEN","December 2014","December 2016","March 2017","January 8, 2015",,"April 11, 2017",,,"https://ClinicalTrials.gov/show/NCT02334852"
1891,"NCT00943943","Granulocyte-colony Stimulating Factor (G-CSF) and Plerixafor Plus Sorafenib for Acute Myelogenous Leukemia (AML) With FLT3 Mutations",,"Completed","No Results Available","Acute Myelogenous Leukemia|Leukemia","Drug: G-CSF|Drug: Plerixafor|Drug: Sorafenib","Maximum Tolerated Dose (MTD) of Sorafenib","M.D. Anderson Cancer Center|Bayer|Genzyme, a Sanofi Company|Amgen|National Cancer Institute (NCI)|Georgia Institute of Technology","All","18 Years and older   (Adult, Older Adult)","Phase 1","33","Other|Industry|NIH","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2008-0501|R01FD003733|R21CA143805|NCI-2009-01512","October 29, 2010","March 23, 2017","March 23, 2017","July 22, 2009",,"March 29, 2017","University of Texas MD Anderson Cancer Center, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT00943943"
1892,"NCT03187132","Development and Validation of a Digital Pain-Reduction Kit for Musculoskeletal Injuries",,"Recruiting","No Results Available","Pain, Acute|Pain, Chronic","Device: Digital Pain Reduction Kit|Device: Active Control","Physical Function|Pain Interference|Work Productivity|Satisfaction with Pain Treatment and Healthcare|Opioid Use","Cedars-Sinai Medical Center|The Travelers Companies, Inc.|Samsung|AppliedVR Inc.|Bayer|Hollywog","All","18 Years and older   (Adult, Older Adult)","Not Applicable","174","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Pro00049015","April 3, 2018","December 5, 2019","December 5, 2019","June 14, 2017",,"June 14, 2019","Cedars-Sinai Medical Center, Los Angeles, California, United States",,"https://ClinicalTrials.gov/show/NCT03187132"
1893,"NCT00813293","Sorafenib Therapy Prior to Radiofrequency Ablation for Intermediate Sized Hepatocellular Cancer",,"Unknown status","No Results Available","Hepatocellular Cancer","Drug: Sorafenib|Procedure: radiofrequency ablation","To prospectively investigate if sorafenib increases the effectiveness of RFA.|To describe the safety and feasibility of sorafenib prior to RFA.|To explore the relationship between MRI and RFA effectiveness|To investigate tumor tissue for changes after sorafenib and to assess for RFA predictors","Beth Israel Deaconess Medical Center|Dana-Farber Cancer Institute|Brigham and Women's Hospital|Bayer|Onyx Therapeutics, Inc.|National Cancer Institute (NCI)","All","18 Years and older   (Adult, Older Adult)","Phase 2","20","Other|Industry|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","08-256|K23CA139005|IST000508","January 2009","December 2016","December 2017","December 23, 2008",,"February 27, 2017","Dana-Farber Cancer Institute, Boston, Massachusetts, United States|Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States",,"https://ClinicalTrials.gov/show/NCT00813293"
