"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
512,"NCT00691327","Adjunct Study of Natrelle(TM) Cohesive Round Silicone-Filled Breast Implants",,"Completed","Has Results","Breast Reconstruction","Device: Natrelle(TM) Silicone-Filled Breast Implants","Local Complications|Satisfaction With Breast Implants as Determined by Patients and Physicians on a 5-point Scale","Allergan Medical|Allergan","Female","Child, Adult, Older Adult","Not Applicable","84329","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)","910044","December 1997","December 2012","December 2012","June 5, 2008","February 12, 2014","October 13, 2014","Indianapolis, Indiana, United States",,"https://ClinicalTrials.gov/show/NCT00691327"
513,"NCT00690339","Safety and Effectiveness of Style 410 Silicone-Filled Breast Implant Study",,"Completed","Has Results","Breast Augmentation|Breast Reconstruction|Revision of Augmentation or Reconstruction","Device: Style 410 Silicone-Filled Breast Implants","Local Complications|Satisfaction With Breast Implants as Determined by Patients and Physicians on a 5-point Scale.","Allergan Medical|Allergan","Female","18 Years and older   (Adult, Older Adult)","Not Applicable","941","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)","00201","February 2001","December 2012","December 2012","June 4, 2008","February 4, 2014","October 13, 2014","Indianapolis, Indiana, United States",,"https://ClinicalTrials.gov/show/NCT00690339"
514,"NCT00689871","Safety and Effectiveness of Natrelle(TM) Cohesive Round Silicone-Filled Breast Implants",,"Completed","Has Results","Breast Augmentation|Breast Reconstruction|Revision of Augmentation or Reconstruction","Device: Natrelle(TM) Silicone-Filled Breast Implants","Local Complications|Satisfaction With Breast Implants as Determined by Patients and Physicians on a 5-point Scale","Allergan Medical|Allergan","Female","18 Years and older   (Adult, Older Adult)","Not Applicable","715","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)","020056","January 1999","December 2010","August 2011","June 4, 2008","January 23, 2012","October 13, 2014","Washington, District of Columbia, United States",,"https://ClinicalTrials.gov/show/NCT00689871"
515,"NCT00653861","Safety and Effectiveness of JUVÉDERM™ Injectable Gel With Lidocaine",,"Completed","Has Results","Nasolabial Folds","Device: JUVÉDERM™ Injectable Gel with Lidocaine|Device: JUVÉDERM™ Injectable Gel","Procedural Pain Score|Comparative Pain|Nasolabial Fold (NLF) Severity","Allergan Medical|Allergan","All","18 Years and older   (Adult, Older Adult)","Not Applicable","72","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)","JULIDO-001","April 2008","June 2008","July 2008","April 7, 2008","December 30, 2009","October 13, 2014","Mt. Kisco, New York, United States",,"https://ClinicalTrials.gov/show/NCT00653861"
516,"NCT00534339","EasyBand GOAL Trial",,"Withdrawn","No Results Available","Morbid Obesity","Device: Easyband (Telemetrically adjustable gastric banding device)","Percent excess weight loss (%EWL)","Allergan Medical|Allergan","All","18 Years and older   (Adult, Older Adult)","Not Applicable","0","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","10042","December 2010","April 2012","February 2016","September 24, 2007",,"October 7, 2014","USA, California, United States|Canada, Quebec, Canada",,"https://ClinicalTrials.gov/show/NCT00534339"
517,"NCT01737853","Comparison of Efficacy & Tolerability Between Ganfort vs Krytantek in Mexican Patients With Primary Open-Angle Glaucoma (POAG) or Ocular Hypertension (OHT)",,"Completed","No Results Available","Glaucoma Primary Open Angle","Drug: Ganforti|Drug: Krytantek","IOP (Intraocular Pressure)|Adverse Events","Allergan S.A. DE C.V..","All","Child, Adult, Older Adult",,"90","Industry","Observational","Observational Model: Case-Crossover|Time Perspective: Prospective","ALLE-GANFORT-001-4-2011","February 2011","February 2011","June 2012","November 30, 2012",,"November 30, 2012","Asociación Para Evitar La Ceguera en México, Mexico City, DF, Mexico|Instituto Oftalmológico Conde de Valencian, Mexico City, DF, Mexico|Global Galucoma Institute, Guadalajara, Jalisco, Mexico|Hospital de Nuestra Señora de la Luz, Mexico City, Mexico",,"https://ClinicalTrials.gov/show/NCT01737853"
518,"NCT03855865","Study of Rapastinel as Monotherapy in Major Depressive Disorder (MDD)",,"Withdrawn","No Results Available","Depressive Disorder, Major","Drug: Rapastinel|Drug: Vortioxetine|Drug: Placebo","Change from Baseline in Montgomery-Åsberg Depression Rating Scale (MADRS) Total Score at the End of the Double Blind Treatment Period (DBTP) (end of Week 6)|Change from Baseline in MADRS Total Score at Day 1 Post-first Dose of Treatment","Naurex, Inc, an affiliate of Allergan plc","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 3","0","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","RAP-MD-31|2018‐000063‐88","July 1, 2019","December 31, 2020","December 31, 2020","February 27, 2019",,"July 19, 2019",,,"https://ClinicalTrials.gov/show/NCT03855865"
519,"NCT03814733","Assessment of Effect of Rapastinel on Driving Performance",,"Completed","No Results Available","Driving Performance","Drug: Rapastinel|Drug: Alprazolam|Drug: Ketamine|Drug: Rapastinel Matched Placebo|Drug: Alprazolam Matched Placebo|Drug: Ketamine Matched Placebo","Simulated driving performance as measured by SDLP using the CRCDS-MiniSim for rapastinel compared with placebo and positive control (alprazolam)|simulated driving performance as measured by SDLP using the CRCDS-MiniSim for rapastinel compared with a clinical comparator (ketamine)|Karolinska Sleepiness Scale (KSS)|Self-perceived safety to drive (""Right now do you feel safe to drive?)|Visual Analog Scale to assess participant's motivation and self-appraisal of their driving performance|CogScreen SDC Test|Proportion of abnormal lane exceedance events|Average Speed (mph)|Total collisions|Number of exceeded cornering speed threshold events|Divided attention: average number of correct responses|Divided attention: average number of errors|Divided attention: average reaction time|Rapastinel blood plasma concentration|Adverse Events|Proportion of abnormal electrocardiograms|Columbia-Suicide Severity Rating Scale","Naurex, Inc, an affiliate of Allergan plc","All","21 Years to 65 Years   (Adult, Older Adult)","Phase 1","107","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Other","RAP-PK-18","November 5, 2018","March 29, 2019","April 3, 2019","January 24, 2019",,"July 11, 2019","Collaborative Neuroscience Network, San Clemente, California, United States|Algorithme Pharma, Aurora, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT03814733"
520,"NCT03799900","Assessment of Abuse Potential of Rapastinel in Humans",,"Completed","No Results Available","Human Abuse Potential","Drug: Rapastinel|Drug: Ketamine|Drug: Placebo","Maximum effect (Emax) for ""At this Moment"" Drug Liking visual analog scale (VAS).|Maximum effect (Emax)|Minimum effect (Emin)|Time to Emax (TEmax)|Time to Emin (TEmin)|Time averaged area under the effect curve (TA_AUE)|Maximum plasma drug concentration (Cmax)|Area under the plasma concentration versus time curve from time 0 to the last quantifiable concentration (AUClast)|Adverse events|Proportion of abnormal electrocardiograms|Columbia-Suicide Severity Rating Scale","Naurex, Inc, an affiliate of Allergan plc","All","18 Years to 55 Years   (Adult)","Phase 1","72","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Other","RAP-PK-12","November 1, 2018","March 24, 2019","March 29, 2019","January 10, 2019",,"May 16, 2019","Vince and Associates Clinical Research Inc, Overland Park, Kansas, United States",,"https://ClinicalTrials.gov/show/NCT03799900"
521,"NCT03726658","AGN-241751 in the Treatment of Major Depressive Disorder",,"Completed","No Results Available","Major Depressive Disorder","Drug: AGN-241751|Drug: Placebo","Part A: To evaluate the efficacy at 1 day post the initial single oral dose of AGN-241751 compared with placebo in participants with Major Depressive Disorder (MDD)|Part B: To evaluate the efficacy at Day 7 of AGN-241751 compared with placebo in participants with Major Depressive Disorder (MDD) dosed twice daily (BID)|Part A: To evaluate the efficacy at Day 8 and Day15 of AGN-241751 administered orally once daily and at Day 22 (7 days after completion of AGN-241751 dosing) compared with placebo in participants with MDD|Part B: To evaluate the efficacy on Day 2, Day 11, Day 14, Day 18, and Day 21 (7 days after completion of dosing) after BID administration of AGN-241751 compared with placebo in participants with MDD dosed BID","Naurex, Inc, an affiliate of Allergan plc","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","223","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","3125-104-002","November 8, 2018","October 23, 2019","October 23, 2019","October 31, 2018",,"December 13, 2019","Alea Research, Phoenix, Arizona, United States|Collaborative Neuroscience Network, LLC, Garden Grove, California, United States|Atlanta Center for Medical Research, Atlanta, Georgia, United States|Hassman Research Institute, Berlin, New Jersey, United States|Northwest Clinical Research Center, Bellevue, Washington, United States",,"https://ClinicalTrials.gov/show/NCT03726658"
522,"NCT03675776","Study of Rapastinel as Monotherapy in Patients With Major Depressive Disorder (MDD)",,"Terminated","No Results Available","Depressive Disorder, Major","Drug: Rapastinel|Drug: Placebo","Change from Baseline on Montgomery-Asberg Depression Rating Scale (MADRS) total score at end of double-blind treatment (end of week 6).|Change from Baseline in MADRS total score at 1 Day after first dose of treatment","Naurex, Inc, an affiliate of Allergan plc","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 3","50","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","RAP-MD-30|2018-000060-29","October 30, 2018","July 11, 2019","July 11, 2019","September 18, 2018",,"July 19, 2019","Bugát Pál Hospital, Clinexpert, Gyongyos, Hungary|Himorogi Psychiatric Institute, Ichigayatamachi, Japan|Kishiro Mental Clinic, Kawasaki-shi, Japan|Tatsuta Clinic, Kobe-shi, Japan|Medical corporation Sato-Kai Yuge Hospital, Kumamoto-shi, Japan|Sagaarashiyama-Tanaka Clinic, Kyoto-shi, Japan|Senzoku psychosomatic Medicine Clinic, Meguro-ku, Japan|Higashi Sapporo Mental Clinic, Sapporo-shi, Japan|Sangenjaya Neurology- Psychosomatic Clinic, Setagaya-ku, Japan|Yoyogi Mental Clinic, Shibuya-ku, Japan|Maynds Tower Mental Clinic, Shibuya-ku, Japan|Himeno Tomomi Clinic, Shinagawa-ku, Japan|Shinjuku Research Park Clinic, Shinjuku-ku, Japan|Ohwa Mental Clinic, Toshima-ku, Japan|Okehazama Hospital Fujita Kokoro Care Center, Toyoake-city, Japan|Yokohama Onoecho Clinic, Yokohama-shi, Japan|Centrum Medyczne Luxmed Sp.z o.o., Lublin, Poland|Federal State Budgetary Research Institution ""Mental Health Science Center"", Moscow, Russian Federation|Yaroslavl Regional Psychiatric Hospital, Yaroslavl, Russian Federation|MENTUM, s.r.o., Bratislava, Slovakia|Vavrusova Consulting s.r.o. Neštátna Psychiatrická ambulancia, Bratislava, Slovakia|Liptovská nemocnica s poliklinikou MUDr. Ivana Stodolu Liptovský Mikuláš, Liptovsky Mikulas, Slovakia|Psycholine s.r.o., Rimavska Sobota, Slovakia",,"https://ClinicalTrials.gov/show/NCT03675776"
523,"NCT03668600","Study of Adjunctive or Monotherapy Rapastinel Treatment in Patients With Major Depressive Disorder (MDD)",,"Terminated","No Results Available","Depressive Disorder, Major","Drug: Rapastinel","Count of participants experiencing one or more Treatment emergent adverse events (TEAs)","Naurex, Inc, an affiliate of Allergan plc","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 3","230","Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","RAP-MD-99","August 23, 2018","July 3, 2019","July 3, 2019","September 12, 2018",,"July 19, 2019","University of Alabama at Birmingham, Birmingham, Alabama, United States|Harmonex Neuroscience Research, Dothan, Alabama, United States|NoesisPharma, Phoenix, Arizona, United States|Woodland International Research Group, Little Rock, Arkansas, United States|Woodland Research Northwest, Rogers, Arkansas, United States|California Pharmaceutical Research Institute, Inc, Anaheim, California, United States|Southern California Research LLC., Beverly Hills, California, United States|ATP Clinical Research Inc., Costa Mesa, California, United States|ProScience Research Group, Culver City, California, United States|Pharmacology Research Institute, Encino, California, United States|Behavioral Research Specialists, LLC, Glendale, California, United States|Sun Valley Research Center, Imperial, California, United States|Irvine Center for Clinical Research, Inc, Irvine, California, United States|Synergy Clinical Research Center of Escondido, Lemon Grove, California, United States|Pharmacology Research Institute, Los Alamitos, California, United States|CITrials, Riverside, California, United States|California Neuroscience Research, Sherman Oaks, California, United States|Viking Clinical Research, Temecula, California, United States|Pacific Clinical Research Medical, Upland, California, United States|Comprehensive Psychiatric Care, Norwich, Connecticut, United States|Gulfcoast Clinical Research Center, Fort Myers, Florida, United States|Reliable Clinical Research, Hialeah, Florida, United States|Meridien Research, Lakeland, Florida, United States|Innovative Clinical Research, Inc, Lauderhill, Florida, United States|Research Centers of America, Oakland Park, Florida, United States|Medical Research Group of Central Florida, Orange City, Florida, United States|David A. Medina, MD, Orlando, Florida, United States|Institute for Advanced Medical Research, Atlanta, Georgia, United States|iResearch Atlanta, LLC, Decatur, Georgia, United States|Northwest Behavioral Research Center, Marietta, Georgia, United States|Attalla Consultants, LLC, Smyrna, Georgia, United States|Alexian Brothers Center for Psychiatric Research, Hoffman Estates, Illinois, United States|Capstone Clinical Research, Libertyville, Illinois, United States|AMR - Baber Research, Inc., Naperville, Illinois, United States|University of Kansas School of Medicine Clinical Trial Unit, Wichita, Kansas, United States|Lake Charles Clinical Trials, Lake Charles, Louisiana, United States|Louisiana Clinical Research, Shreveport, Louisiana, United States|ActivMed Practices & Research, Inc., Methuen, Massachusetts, United States|Coastal Research Associates, South Weymouth, Massachusetts, United States|University of Massachusetts Medical School, Worcester, Massachusetts, United States|Precise Research Centers, Flowood, Mississippi, United States|Psychiatric Care and Research Center, O'Fallon, Missouri, United States|St. Charles Psychiatric Associates, Saint Charles, Missouri, United States|Premier Psychiatric Research Institute, LLC, Lincoln, Nebraska, United States|Healthy Perspectives - Innovative Mental Health Services. PLLC, Nashua, New Hampshire, United States|Bio Behavioral Health, Toms River, New Jersey, United States|Albuquerque Neuroscience, Inc, Albuquerque, New Mexico, United States|SPRI Clinical Trials, LLC, Brooklyn, New York, United States|Manhattan Behavioral Medicine, New York, New York, United States|Finger Lakes Clinical Research, Rochester, New York, United States|Richmond Behavioral Associates, Staten Island, New York, United States|Patient Priority Clinical Sites, Cincinnati, Ohio, United States|The Ohio State University Department of Psychiatry, Columbus, Ohio, United States|Midwest Clinical Research Center LLC, Dayton, Ohio, United States|Professional Psychiatric Services, Mason, Ohio, United States|Red River Medical Research Center, LLC, Oklahoma City, Oklahoma, United States|Sooner Clinical Research, Inc, Oklahoma City, Oklahoma, United States|Paradigm Research Professionals, Oklahoma City, Oklahoma, United States|Summit Research Network LLC, Portland, Oregon, United States|Lehigh Center for Clinical Research, Allentown, Pennsylvania, United States|Dr. Cherian Verghese, Norristown, Pennsylvania, United States|Carolina Clinical Trials, Inc., Charleston, South Carolina, United States|Coastal Carolina Research Center, Mount Pleasant, South Carolina, United States|Research Strategies of Memphis, LLC, Memphis, Tennessee, United States|Donald J. Garcia, Jr., MD, PA, Austin, Texas, United States|Community Clinical Research, Austin, Texas, United States|Houston Clinical Trials, Bellaire, Texas, United States|North Texas Clinical Trials, Fort Worth, Texas, United States|Earle Research, Houston, Texas, United States|Red Oak Psychiatry Associates, PA, Houston, Texas, United States|Clinical Trials of Texas, San Antonio, Texas, United States|Grayline Clinical Drug Trials, Wichita Falls, Texas, United States|Psychiatric and Behavioral Solutions, Salt Lake City, Utah, United States|Psychiatric Alliance of the Blue Ridge, Inc, Charlottesville, Virginia, United States",,"https://ClinicalTrials.gov/show/NCT03668600"
524,"NCT03614156","Study of Monotherapy Rapastinel in the Prevention of Relapse in Patients With Major Depressive Disorder (MDD)",,"Terminated","No Results Available","Depressive Disorder, Major","Drug: Rapastinel|Drug: Placebo","Time to First Relapse During the 52 Weeks of the Double-Blind Treatment Period (DBTP)","Naurex, Inc, an affiliate of Allergan plc","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 3","363","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","RAP-MD-33|2018-000064-28","August 2, 2018","July 11, 2019","July 11, 2019","August 3, 2018",,"July 19, 2019","Alea Research, Phoenix, Arizona, United States|Woodland International Research Group, Little Rock, Arkansas, United States|California Pharmaceutical Research Institute, Anaheim, California, United States|Synergy Research San Diego, National City, California, United States|Excell Research Inc., Oceanside, California, United States|NRC Research Institute, Orange, California, United States|Artemis Institute for Clinical Research, San Diego, California, United States|California Neuroscience Research Medical Group,Inc., Sherman Oaks, California, United States|Viking Clinical Research Ltd., Temecula, California, United States|Pacific Clinical Research Medical Group, Upland, California, United States|Research Centers of America, Hollywood, Florida, United States|Clinical NeuroscienceSolutions, Inc., Jacksonville, Florida, United States|Innovative Clinical Research, Inc., Lauderhill, Florida, United States|Innova Clinical Trials, Miami, Florida, United States|Atlanta Center for Medical Research, Atlanta, Georgia, United States|Institute for Advanced Medical Research, Atlanta, Georgia, United States|iResearch Atlanta, LLC, Decatur, Georgia, United States|Iris Research, Inc., Smyrna, Georgia, United States|Alexian Brothers Center for Psychiatric Research, Hoffman Estates, Illinois, United States|Capstone Clinical Research, Libertyville, Illinois, United States|Pharmasite Research, Inc., Baltimore, Maryland, United States|CBH Health, Gaithersburg, Maryland, United States|Boston Clinical Trials, Boston, Massachusetts, United States|Adams Clinical, Watertown, Massachusetts, United States|Precise Research Centers, Flowood, Mississippi, United States|Millennium Psychiatric Associates, LLC, Creve Coeur, Missouri, United States|Altea Research Institute, Las Vegas, Nevada, United States|Hassman Research Institute, Berlin, New Jersey, United States|Bioscience Research LLC, Mount Kisco, New York, United States|Icahn School of Medicine at Mount Sinai, New York, New York, United States|Eastside Comprehensive Medical Center, New York, New York, United States|The Medical Research Network, LLC, New York, New York, United States|Finger Lakes Clinical Research, Rochester, New York, United States|New Hope Clinical Research, Charlotte, North Carolina, United States|Midwest Clinical Research Center, Dayton, Ohio, United States|IPS Research Company, Oklahoma City, Oklahoma, United States|Suburban Research Associates, Media, Pennsylvania, United States|Keystone Clinical Studies, LLC, Norristown, Pennsylvania, United States|Donald J. Garcia, Jr., MD, PA, Austin, Texas, United States|Northwest Clinical Research Center, Bellevue, Washington, United States|Bugát Pál Hospital, Clinexpert, Gyongyos, Hungary|Medical corporation Sato-Kai Yuge Hospital, Kumamoto-shi, Japan|Sagaarashiyama-Tanaka Clinic, Kyoto-shi, Japan|Sangenjaya Neurology- Psychosomatic Clinic, Setagaya-ku, Japan|Yoyogi Mental Clinic, Shibuya-ku, Japan|Maynds Tower Mental Clinic, Shibuya-ku, Japan|Ohwa Mental Clinic, Toshima-ku, Japan|Centrum Medyczne Luxmed Sp.z o.o., Lublin, Poland|MENTUM, s.r.o., Bratislava Mestská Časť Ružinov, Slovakia|VAVRUŠOVÁ CONSULTING s.r.o., Psychiatrická ambulancia, Bratislava, Slovakia|Liptovská nemocnica s poliklinikou MUDr. Ivana Stodolu Liptovský Mikuláš, Liptovský Mikuláš, Slovakia|PsychoLine s.r.o., Psychiatrická ambulancia, Rimavská Sobota, Slovakia",,"https://ClinicalTrials.gov/show/NCT03614156"
525,"NCT03560518","Study of Rapastinel as Monotherapy in Patients With MDD",,"Terminated","No Results Available","Depressive Disorder, Major","Drug: Rapastinel|Drug: Placebo","Change from Baseline on Montgomery-Asberg Depression Rating Scale (MADRS) total score at end of treatment (end of Week 6)|Change from Baseline total score at day1 post-first dose of treatment","Naurex, Inc, an affiliate of Allergan plc","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 3","439","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","RAP-MD-32","June 15, 2018","July 8, 2019","July 8, 2019","June 18, 2018",,"July 19, 2019","Alea Research, Phoenix, Arizona, United States|Woodland International Research Group, Little Rock, Arkansas, United States|California Pharmaceutical Research Institute, Inc., Anaheim, California, United States|Collaborative Neuroscience Network, Garden Grove, California, United States|Synergy Research San Diego, National City, California, United States|Excell Research Inc., Oceanside, California, United States|NRC Research Institute, Orange, California, United States|Artemis Institute for Clinical Research, San Diego, California, United States|California Neuroscience Research Medical Group,Inc., Sherman Oaks, California, United States|Viking Clinical Research Ltd., Temecula, California, United States|Pacific Clinical Research Medical Group, Upland, California, United States|Research Centers of America, LLC, Hollywood, Florida, United States|Clinical Neuroscience Solutions, Inc., Jacksonville, Florida, United States|Innovative Clinical Research, Inc., Lauderhill, Florida, United States|Innova Clinical Trials, Miami, Florida, United States|Atlanta Center for Medical Research, Atlanta, Georgia, United States|Institute for Advanced Medical Research, Atlanta, Georgia, United States|iResearch Atlanta, LLC, Decatur, Georgia, United States|Iris Research, Inc., Smyrna, Georgia, United States|Capstone Clinical Research, Libertyville, Illinois, United States|Pharmasite Research, Inc., Baltimore, Maryland, United States|CBH Health, LLC, Gaithersburg, Maryland, United States|Boston Clinical Trials, Boston, Massachusetts, United States|Adams Clinical, Watertown, Massachusetts, United States|Precise Research Centers, Flowood, Mississippi, United States|Millennium Psychiatric Associates, LLC, Creve Coeur, Missouri, United States|Altea Research Institute, Las Vegas, Nevada, United States|Hassman Research Institute, Berlin, New Jersey, United States|Bioscience Research LLC, Mount Kisco, New York, United States|Icahn School of Medicine at Mount Sinai, New York, New York, United States|Eastside Comprehensive Medical Center, LLC, New York, New York, United States|The Medical Research Network, LLC, New York, New York, United States|Finger Lakes Clinical Research, Rochester, New York, United States|New Hope Clinical Research Inc., Charlotte, North Carolina, United States|Midwest Clinical Research Center, Dayton, Ohio, United States|IPS Research Company, Oklahoma City, Oklahoma, United States|Suburban Research Associates, Media, Pennsylvania, United States|Keystone Clinical Studies, LLC, Norristown, Pennsylvania, United States|Donald J. Garcia, Jr., MD, PA, Austin, Texas, United States|Northwest Clinical Research Center, Bellevue, Washington, United States",,"https://ClinicalTrials.gov/show/NCT03560518"
526,"NCT03352453","A Study of Rapastinel for Rapid Treatment of Depression and Suicidality in Major Depressive Disorder",,"Terminated","No Results Available","Depressive Disorder, Major","Drug: Rapastinel|Drug: Placebo","Change from baseline in Montgomery-Asberg Depression Rating Scale) MADRS Total Score|Change from Baseline in Sheehan - Suicidality Tracking Scale (S-STS) Total Score","Naurex, Inc, an affiliate of Allergan plc","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 2","138","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","RAP-MD-20","December 5, 2017","June 17, 2019","June 17, 2019","November 24, 2017",,"July 19, 2019","The Board of Trustees of the University of Alabama for the University of Alabama at Birmingham, Birmingham, Alabama, United States|Collaborative NeuroScience Network, LLC, Garden Grove, California, United States|Behavioral Research Specialists, LLC, Glendale, California, United States|Asclepes Research Centers, Panorama City, California, United States|Institute of Living, Hartford, Connecticut, United States|Innovative Clinical Research, Inc, Hialeah, Florida, United States|Research Centers of America, LLC, Oakland Park, Florida, United States|Atlanta Center for Medical Research (ACMR), Atlanta, Georgia, United States|Alexian Brothers Center for Psychiatric Research, Hoffman Estates, Illinois, United States|Lake Charles Clinical Trials, Lake Charles, Louisiana, United States|CBH Health, Gaithersburg, Maryland, United States|Altea Research Institute, Las Vegas, Nevada, United States|Icahn School of Medicine at Mount Sinai, New York, New York, United States|Cincinnati VA Medical Center, Cincinnati, Ohio, United States|Pillar Clinical Research, LLC, Richardson, Texas, United States|Carilion Medical Center, a Virginia Nonprofit Corporation, Roanoke, Virginia, United States|Department of Veterans Affairs Salem VA Medical Center, Salem, Virginia, United States",,"https://ClinicalTrials.gov/show/NCT03352453"
